customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days
600,68,Other,Shorts,Clothing,6598,Thiruvanmiyur,L,Orange,Summer,3.4,Yes,Standard,No,6,Wallet,Occasionally,Senior,90
601,53,Female,Tracksuit,Clothing,2373,Tambaram,S,Blue,Monsoon,4.5,Yes,Standard,No,4,Wallet,Weekly,Middle-Aged,7
602,42,Male,Shirt,Clothing,3285,Mylapore,L,Yellow,Winter,1.9,No,Free Shipping,No,11,Wallet,Occasionally,Adult,90
603,33,Male,Leggings,Clothing,4176,T Nagar,XL,Gray,Winter,4.5,No,Standard,No,15,Credit Card,Occasionally,Adult,90
604,60,Male,Jeans,Clothing,6178,Chromepet,XL,Beige,Festive,4.4,Yes,Standard,Yes,7,Cash,Weekly,Senior,7
605,20,Male,Top,Clothing,9026,Adyar,M,Black,Summer,1.7,No,Free Shipping,No,21,UPI,Weekly,Young Adult,7
606,18,Male,Chinos,Clothing,9713,Ambattur,L,Black,Monsoon,3.5,Yes,Standard,No,29,Credit Card,Occasionally,Young Adult,90
607,31,Other,Chinos,Clothing,542,Porur,XL,Maroon,Festive,1.0,Yes,Free Shipping,Yes,12,Cash,Weekly,Adult,7
608,32,Other,Scarf,Clothing,3547,Mylapore,M,Blue,Festive,3.3,No,Free Shipping,Yes,1,UPI,Fortnightly,Adult,14
609,61,Other,Jeans,Clothing,6625,Adyar,XXL,Black,Monsoon,1.2,No,Standard,Yes,34,Cash,Fortnightly,Senior,14
610,48,Male,Kurti,Clothing,8933,Mylapore,XL,Pink,Winter,4.0,No,Standard,No,11,Cash,Monthly,Middle-Aged,30
611,37,Other,Scarf,Clothing,6414,Saidapet,S,Yellow,Summer,4.0,Yes,Express,Yes,30,Net Banking,Weekly,Adult,7
612,51,Male,Jeans,Clothing,9912,Ambattur,XXL,Gray,Spring,2.9,No,Express,Yes,18,Credit Card,Monthly,Middle-Aged,30
613,18,Female,Dress,Clothing,1540,T Nagar,XXL,Brown,Spring,4.9,Yes,Express,No,15,Debit Card,Fortnightly,Young Adult,14
614,25,Male,Blazer,Clothing,9731,Madipakkam,M,Olive,Monsoon,2.6,No,Free Shipping,No,15,Wallet,Occasionally,Young Adult,90
615,50,Female,Chinos,Clothing,5607,Porur,XS,Gray,Spring,3.1,Yes,Express,No,34,Wallet,Weekly,Middle-Aged,7
616,31,Male,Shorts,Clothing,1749,Thiruvanmiyur,S,White,Winter,4.5,No,Standard,Yes,31,Wallet,Occasionally,Adult,90
617,62,Other,Top,Clothing,6642,Mylapore,XXL,Pink,Winter,2.9,Yes,Standard,No,27,UPI,Monthly,Senior,30
618,39,Female,Shorts,Clothing,5073,Tambaram,XXL,Black,Festive,2.3,Yes,Standard,No,22,UPI,Monthly,Adult,30
619,60,Male,Formal Pants,Clothing,8628,Pallavaram,XS,Purple,Monsoon,3.1,Yes,Standard,No,24,Debit Card,Fortnightly,Senior,14
620,17,Male,Sweater,Clothing,5557,Mylapore,XXL,Pink,Monsoon,1.0,No,Standard,Yes,9,Cash,Occasionally,Young Adult,90
621,64,Female,Skirt,Clothing,7298,Egmore,XS,Gray,Spring,2.4,No,Free Shipping,No,28,Net Banking,Occasionally,Senior,90
622,35,Male,Cap,Clothing,3474,Chromepet,L,Blue,Winter,3.9,No,Standard,Yes,29,Cash,Occasionally,Adult,90
623,39,Male,Shirt,Clothing,2231,Mylapore,XL,Olive,Spring,2.0,No,Free Shipping,No,39,Wallet,Monthly,Adult,30
624,36,Other,Chinos,Clothing,3854,Chromepet,XL,Red,Monsoon,1.4,Yes,Free Shipping,Yes,10,Debit Card,Fortnightly,Adult,14
625,26,Other,Shorts,Clothing,9776,Nungambakkam,M,Red,Winter,2.1,Yes,Free Shipping,No,6,UPI,Weekly,Young Adult,7
626,35,Other,Sweater,Clothing,1440,Thiruvanmiyur,XXL,Pink,Festive,3.6,Yes,Standard,No,0,Cash,Occasionally,Adult,90
627,39,Female,Jacket,Clothing,6534,Anna Nagar,S,Olive,Festive,4.1,Yes,Standard,No,13,Cash,Monthly,Adult,30
628,54,Male,Chinos,Clothing,3187,Kodungaiyur,L,Maroon,Winter,2.7,Yes,Standard,No,14,UPI,Monthly,Middle-Aged,30
629,32,Male,T-shirt,Clothing,2669,Ambattur,S,Orange,Monsoon,2.0,No,Free Shipping,Yes,33,Cash,Occasionally,Adult,90
630,46,Other,Leggings,Clothing,5939,Mylapore,XS,Navy,Spring,3.5,No,Express,No,25,Credit Card,Weekly,Middle-Aged,7
631,27,Other,Dress,Clothing,6737,Chromepet,XL,Purple,Winter,3.8,Yes,Express,No,37,Wallet,Weekly,Young Adult,7
632,48,Other,T-shirt,Clothing,7693,T Nagar,XXL,Red,Winter,2.2,No,Free Shipping,Yes,35,Net Banking,Weekly,Middle-Aged,7
633,55,Male,Shorts,Clothing,7794,Perambur,L,Gray,Monsoon,3.0,No,Standard,No,13,Credit Card,Monthly,Middle-Aged,30
634,22,Other,Kurti,Clothing,2141,Nungambakkam,S,Pink,Summer,1.5,No,Free Shipping,Yes,6,UPI,Occasionally,Young Adult,90
635,44,Female,Shirt,Clothing,1624,Chromepet,M,Blue,Festive,4.5,No,Standard,Yes,19,Cash,Occasionally,Middle-Aged,90
636,20,Other,Blazer,Clothing,6145,Mylapore,L,White,Summer,1.3,No,Standard,Yes,13,UPI,Occasionally,Young Adult,90
637,24,Male,Tracksuit,Clothing,9540,Kodungaiyur,XS,White,Winter,2.2,Yes,Free Shipping,No,33,Credit Card,Monthly,Young Adult,30
638,48,Female,Blazer,Clothing,4435,Porur,L,Pink,Festive,2.9,Yes,Express,No,11,Net Banking,Monthly,Middle-Aged,30
639,27,Female,Scarf,Clothing,9225,Washermenpet,L,White,Summer,4.7,No,Free Shipping,No,14,Cash,Fortnightly,Young Adult,14
640,28,Male,Scarf,Clothing,5483,Guindy,XL,Navy,Winter,2.7,Yes,Free Shipping,No,10,Debit Card,Fortnightly,Young Adult,14
641,32,Other,Kurti,Clothing,2187,Ambattur,L,Blue,Spring,2.2,No,Express,No,12,Wallet,Weekly,Adult,7
642,57,Female,Chinos,Clothing,5493,Ambattur,M,Navy,Festive,4.2,No,Standard,No,34,Net Banking,Occasionally,Senior,90
643,42,Female,Sweater,Clothing,5810,Pallavaram,XS,Yellow,Festive,4.7,No,Free Shipping,Yes,6,Debit Card,Occasionally,Adult,90
644,45,Female,Chinos,Clothing,3143,Anna Nagar,L,Brown,Monsoon,2.0,Yes,Free Shipping,Yes,23,Wallet,Weekly,Middle-Aged,7
645,61,Other,Top,Clothing,2105,Anna Nagar,L,Red,Spring,2.9,No,Express,No,16,Cash,Weekly,Senior,7
646,53,Male,Leggings,Clothing,1506,Anna Nagar,XL,Beige,Festive,1.8,Yes,Free Shipping,Yes,32,Debit Card,Weekly,Middle-Aged,7
647,50,Female,Chinos,Clothing,6153,Washermenpet,M,Gray,Spring,2.6,No,Free Shipping,No,27,Credit Card,Weekly,Middle-Aged,7
648,34,Other,Dress,Clothing,2354,Ambattur,XS,Green,Monsoon,3.1,No,Express,Yes,20,UPI,Weekly,Adult,7
649,42,Female,Jeans,Clothing,3201,Thiruvanmiyur,XL,Purple,Festive,1.4,No,Express,No,27,Wallet,Fortnightly,Adult,14
650,69,Female,Pajamas,Clothing,8342,Porur,XXL,White,Summer,2.2,Yes,Free Shipping,No,10,Wallet,Monthly,Senior,30
651,52,Other,Shorts,Clothing,1972,Thiruvanmiyur,XXL,Red,Winter,1.0,Yes,Free Shipping,Yes,3,Debit Card,Monthly,Middle-Aged,30
652,56,Other,Scarf,Clothing,9068,Porur,XXL,White,Spring,1.1,Yes,Express,No,28,Credit Card,Weekly,Middle-Aged,7
653,30,Female,Shirt,Clothing,8058,Anna Nagar,XS,Gray,Winter,1.2,No,Standard,Yes,16,Wallet,Occasionally,Adult,90
654,61,Male,Skirt,Clothing,6474,Ambattur,L,Blue,Winter,1.3,No,Free Shipping,Yes,15,Net Banking,Monthly,Senior,30
655,64,Other,Hoodie,Clothing,2087,Saidapet,L,Black,Spring,4.5,No,Free Shipping,Yes,0,Wallet,Weekly,Senior,7
656,54,Other,Shorts,Clothing,1508,Saidapet,XXL,Maroon,Monsoon,1.1,No,Express,No,7,Debit Card,Monthly,Middle-Aged,30
657,57,Male,Sweater,Clothing,9457,Perambur,XL,Olive,Winter,4.7,No,Free Shipping,Yes,33,Debit Card,Fortnightly,Senior,14
658,55,Female,Saree,Clothing,6131,Tambaram,M,Blue,Festive,3.5,Yes,Express,Yes,37,UPI,Fortnightly,Middle-Aged,14
659,60,Female,T-shirt,Clothing,6542,Saidapet,M,Navy,Summer,4.6,Yes,Standard,Yes,37,Net Banking,Monthly,Senior,30
660,36,Female,Sweater,Clothing,3412,Velachery,M,Yellow,Spring,1.9,Yes,Standard,Yes,10,UPI,Occasionally,Adult,90
661,38,Male,Top,Clothing,5512,Porur,L,Purple,Festive,1.2,No,Free Shipping,No,28,Net Banking,Weekly,Adult,7
662,41,Male,Scarf,Clothing,6755,Chromepet,M,Orange,Festive,3.0,No,Standard,Yes,37,Debit Card,Occasionally,Adult,90
663,58,Female,Tracksuit,Clothing,3718,Ambattur,S,Purple,Winter,3.2,Yes,Standard,Yes,32,Credit Card,Monthly,Senior,30
664,38,Other,Cap,Clothing,5117,Royapettah,XL,Green,Spring,1.1,Yes,Standard,No,23,UPI,Monthly,Adult,30
665,65,Female,Chinos,Clothing,4544,Royapettah,XXL,Gray,Monsoon,1.8,No,Standard,No,21,Cash,Monthly,Senior,30
666,18,Male,Saree,Clothing,1509,Ambattur,S,Brown,Spring,3.7,No,Express,No,27,Cash,Fortnightly,Young Adult,14
667,33,Female,Jeans,Clothing,4776,Guindy,S,White,Festive,3.5,Yes,Free Shipping,Yes,35,UPI,Occasionally,Adult,90
668,32,Other,Skirt,Clothing,8406,Velachery,XS,Brown,Monsoon,1.1,No,Free Shipping,No,37,Net Banking,Fortnightly,Adult,14
669,17,Other,Jacket,Clothing,1540,T Nagar,S,Navy,Festive,1.1,Yes,Free Shipping,Yes,23,Debit Card,Occasionally,Young Adult,90
670,56,Female,Pajamas,Clothing,5838,Guindy,XXL,Green,Winter,4.2,No,Express,No,11,Wallet,Monthly,Middle-Aged,30
671,65,Female,Chinos,Clothing,5434,Washermenpet,L,Yellow,Summer,3.5,Yes,Standard,No,17,Net Banking,Monthly,Senior,30
672,56,Other,Tracksuit,Clothing,4361,Porur,XL,Pink,Summer,4.9,No,Standard,Yes,35,Credit Card,Occasionally,Middle-Aged,90
673,58,Female,Dress,Clothing,6468,Adyar,XXL,Pink,Festive,3.2,Yes,Express,No,2,Cash,Monthly,Senior,30
674,44,Female,Scarf,Clothing,6572,Kodungaiyur,M,Black,Spring,2.9,No,Express,Yes,18,Net Banking,Occasionally,Middle-Aged,90
675,18,Female,Chinos,Clothing,7768,Nungambakkam,XS,Green,Summer,1.3,No,Express,Yes,35,Cash,Monthly,Young Adult,30
676,40,Other,Dress,Clothing,6004,Guindy,XXL,Orange,Summer,4.3,Yes,Free Shipping,Yes,21,Net Banking,Occasionally,Adult,90
677,20,Female,Scarf,Clothing,7302,Madipakkam,S,Purple,Summer,4.9,Yes,Free Shipping,No,7,Cash,Weekly,Young Adult,7
678,52,Male,Shirt,Clothing,4563,Chromepet,XS,Black,Summer,4.8,No,Standard,Yes,36,UPI,Occasionally,Middle-Aged,90
679,27,Other,Dress,Clothing,2457,Velachery,XS,Yellow,Winter,3.4,Yes,Free Shipping,Yes,15,Cash,Monthly,Young Adult,30
680,62,Female,Saree,Clothing,7223,Thiruvanmiyur,S,Olive,Winter,2.2,No,Free Shipping,Yes,33,Cash,Monthly,Senior,30
681,21,Female,Sweater,Clothing,3103,Tambaram,XS,Navy,Monsoon,3.8,No,Express,Yes,22,Net Banking,Monthly,Young Adult,30
682,39,Male,Formal Pants,Clothing,7769,Anna Nagar,XXL,Blue,Summer,4.2,Yes,Free Shipping,Yes,4,Net Banking,Weekly,Adult,7
683,66,Other,Sweater,Clothing,9922,Porur,S,Orange,Summer,4.9,Yes,Express,No,31,Debit Card,Monthly,Senior,30
684,51,Other,Tracksuit,Clothing,1423,Thiruvanmiyur,XXL,Pink,Monsoon,2.8,Yes,Standard,No,21,Credit Card,Occasionally,Middle-Aged,90
685,55,Female,Shorts,Clothing,7607,Nungambakkam,M,Beige,Spring,4.6,No,Express,Yes,8,Credit Card,Fortnightly,Middle-Aged,14
686,31,Other,Saree,Clothing,4723,Adyar,XXL,White,Winter,3.8,No,Free Shipping,Yes,6,Wallet,Weekly,Adult,7
687,57,Other,Sweater,Clothing,8408,Nungambakkam,M,Pink,Monsoon,4.0,Yes,Express,Yes,16,Cash,Weekly,Senior,7
688,31,Male,Leggings,Clothing,6332,Ambattur,XXL,Purple,Spring,2.1,No,Free Shipping,No,4,Debit Card,Fortnightly,Adult,14
689,53,Female,Top,Clothing,4315,Saidapet,XXL,Beige,Spring,1.4,Yes,Standard,Yes,25,Credit Card,Fortnightly,Middle-Aged,14
690,35,Male,Shorts,Clothing,9090,Velachery,XXL,Navy,Monsoon,1.3,Yes,Free Shipping,Yes,21,Cash,Occasionally,Adult,90
691,58,Female,Jeans,Clothing,6046,Anna Nagar,XL,Olive,Festive,2.1,Yes,Standard,No,17,Net Banking,Monthly,Senior,30
692,40,Male,Pajamas,Clothing,9685,Kodungaiyur,M,Maroon,Winter,3.0,No,Standard,No,23,Net Banking,Weekly,Adult,7
693,67,Female,Saree,Clothing,8543,Chromepet,XS,Yellow,Festive,4.1,Yes,Standard,No,25,Credit Card,Fortnightly,Senior,14
694,16,Female,Scarf,Clothing,7721,Porur,XXL,Teal,Festive,2.9,Yes,Express,Yes,5,Debit Card,Monthly,Young Adult,30
695,40,Other,Skirt,Clothing,1607,Tambaram,L,Red,Summer,3.6,Yes,Standard,Yes,2,Net Banking,Fortnightly,Adult,14
696,28,Other,Sweater,Clothing,8142,Velachery,M,Yellow,Summer,3.0,Yes,Standard,No,38,Net Banking,Monthly,Young Adult,30
697,49,Male,Chinos,Clothing,8955,Madipakkam,XS,Gray,Monsoon,2.5,No,Standard,No,29,UPI,Fortnightly,Middle-Aged,14
698,21,Male,Saree,Clothing,656,Egmore,S,Maroon,Festive,1.6,Yes,Standard,Yes,0,Credit Card,Monthly,Young Adult,30
699,45,Female,Kurti,Clothing,9816,Egmore,XXL,Black,Monsoon,1.7,No,Express,Yes,29,Net Banking,Fortnightly,Middle-Aged,14
700,28,Female,T-shirt,Clothing,7108,Madipakkam,XXL,Pink,Festive,4.4,Yes,Free Shipping,No,35,Debit Card,Fortnightly,Young Adult,14
701,42,Female,Jeans,Clothing,6262,Guindy,XXL,Beige,Summer,1.1,No,Express,No,4,Wallet,Weekly,Adult,7
702,42,Female,Tracksuit,Clothing,3014,Thiruvanmiyur,XL,Blue,Summer,3.0,No,Standard,Yes,3,Net Banking,Fortnightly,Adult,14
703,21,Male,Pajamas,Clothing,2311,Anna Nagar,L,Brown,Spring,3.0,Yes,Standard,Yes,38,Credit Card,Weekly,Young Adult,7
704,42,Male,Saree,Clothing,9516,T Nagar,L,Gray,Spring,4.0,Yes,Express,No,1,Cash,Weekly,Adult,7
705,34,Male,Pajamas,Clothing,7205,Adyar,XXL,Blue,Monsoon,4.0,No,Standard,Yes,29,Net Banking,Fortnightly,Adult,14
706,43,Female,Jeans,Clothing,3321,Tambaram,XS,White,Monsoon,3.6,Yes,Standard,Yes,23,Credit Card,Monthly,Middle-Aged,30
707,19,Male,Top,Clothing,2648,T Nagar,S,Orange,Summer,3.9,Yes,Standard,No,14,Wallet,Fortnightly,Young Adult,14
708,33,Male,Jeans,Clothing,1078,Madipakkam,M,Teal,Spring,1.0,Yes,Standard,Yes,31,Net Banking,Weekly,Adult,7
709,57,Other,Sweater,Clothing,9591,Royapettah,S,Purple,Summer,3.5,No,Standard,No,30,Cash,Fortnightly,Senior,14
710,63,Other,Kurti,Clothing,6277,Saidapet,M,Purple,Monsoon,3.9,No,Standard,Yes,12,Wallet,Fortnightly,Senior,14
711,64,Other,Chinos,Clothing,7523,Kodungaiyur,S,Orange,Summer,4.6,Yes,Free Shipping,No,33,Net Banking,Fortnightly,Senior,14
712,63,Other,T-shirt,Clothing,333,Pallavaram,L,Purple,Monsoon,4.4,Yes,Free Shipping,Yes,4,Cash,Fortnightly,Senior,14
713,37,Male,Hoodie,Clothing,7591,Velachery,S,Blue,Festive,3.4,Yes,Standard,Yes,27,Credit Card,Weekly,Adult,7
714,43,Male,Blazer,Clothing,4448,Velachery,L,Pink,Monsoon,1.6,Yes,Standard,No,4,Debit Card,Weekly,Middle-Aged,7
715,33,Female,T-shirt,Clothing,1526,Nungambakkam,XXL,Pink,Festive,1.3,No,Express,Yes,7,Debit Card,Occasionally,Adult,90
716,27,Other,Shorts,Clothing,4554,Mylapore,M,Green,Spring,4.6,No,Free Shipping,No,20,Wallet,Fortnightly,Young Adult,14
717,62,Male,Dress,Clothing,9296,Porur,XXL,Beige,Winter,2.8,Yes,Standard,No,36,Net Banking,Weekly,Senior,7
718,48,Female,Tracksuit,Clothing,4141,Mylapore,L,Brown,Summer,2.1,No,Free Shipping,Yes,36,Credit Card,Occasionally,Middle-Aged,90
719,64,Male,Blazer,Clothing,1548,Anna Nagar,XL,White,Festive,3.4,No,Standard,No,22,Credit Card,Monthly,Senior,30
720,41,Other,Dress,Clothing,9744,Velachery,L,Yellow,Spring,2.9,No,Express,No,20,UPI,Fortnightly,Adult,14
721,53,Female,Shirt,Clothing,2361,Royapettah,M,Blue,Summer,1.5,Yes,Standard,No,35,UPI,Weekly,Middle-Aged,7
722,23,Other,Top,Clothing,7488,Washermenpet,M,Maroon,Monsoon,3.8,No,Standard,Yes,4,UPI,Monthly,Young Adult,30
723,45,Female,Pajamas,Clothing,4761,Thiruvanmiyur,S,Olive,Spring,2.7,Yes,Standard,Yes,36,Debit Card,Monthly,Middle-Aged,30
724,44,Male,Pajamas,Clothing,5714,T Nagar,XL,Navy,Spring,2.8,No,Free Shipping,Yes,35,Wallet,Occasionally,Middle-Aged,90
725,50,Female,Kurti,Clothing,1081,Royapettah,M,Purple,Spring,1.4,No,Express,Yes,1,Credit Card,Fortnightly,Middle-Aged,14
726,34,Other,Cap,Clothing,6114,Tambaram,M,Red,Monsoon,2.8,Yes,Standard,No,32,Cash,Monthly,Adult,30
727,16,Other,Formal Pants,Clothing,3395,Adyar,M,Teal,Summer,2.9,Yes,Standard,No,18,UPI,Occasionally,Young Adult,90
728,64,Female,Cap,Clothing,420,Tambaram,XS,Pink,Monsoon,3.6,Yes,Express,Yes,30,Credit Card,Weekly,Senior,7
729,68,Other,Formal Pants,Clothing,1164,Anna Nagar,L,Pink,Festive,4.3,No,Express,Yes,28,UPI,Fortnightly,Senior,14
730,56,Female,Chinos,Clothing,6958,Perambur,L,Red,Monsoon,1.9,Yes,Express,No,36,Wallet,Monthly,Middle-Aged,30
731,68,Other,Top,Clothing,3572,Anna Nagar,XXL,Black,Summer,3.0,Yes,Express,No,7,Net Banking,Weekly,Senior,7
732,41,Male,Saree,Clothing,1647,Porur,L,White,Spring,2.0,Yes,Free Shipping,No,6,Credit Card,Fortnightly,Adult,14
733,35,Female,Tracksuit,Clothing,6690,Thiruvanmiyur,L,Blue,Monsoon,4.0,Yes,Standard,Yes,21,Cash,Monthly,Adult,30
734,58,Female,Jeans,Clothing,9224,Egmore,XS,Black,Summer,4.5,No,Express,Yes,39,Debit Card,Monthly,Senior,30
735,68,Other,Saree,Clothing,4075,Anna Nagar,L,Maroon,Festive,3.9,Yes,Express,No,30,Cash,Fortnightly,Senior,14
736,67,Male,Dress,Clothing,1416,Velachery,M,Navy,Summer,4.8,No,Free Shipping,No,11,Debit Card,Weekly,Senior,7
737,31,Male,Sweater,Clothing,3023,Egmore,XS,Yellow,Festive,3.6,Yes,Express,No,37,Credit Card,Weekly,Adult,7
738,56,Female,Kurti,Clothing,5990,Washermenpet,XL,Red,Summer,1.2,Yes,Free Shipping,Yes,9,Credit Card,Fortnightly,Middle-Aged,14
739,48,Male,Shorts,Clothing,8428,Pallavaram,S,Gray,Spring,3.5,No,Standard,No,1,Credit Card,Weekly,Middle-Aged,7
740,41,Female,Shorts,Clothing,4190,Guindy,M,Pink,Summer,3.8,No,Free Shipping,No,21,Wallet,Monthly,Adult,30
741,47,Female,Scarf,Clothing,5537,Kodungaiyur,M,Blue,Summer,4.4,No,Express,Yes,32,Wallet,Monthly,Middle-Aged,30
742,21,Other,Cap,Clothing,4427,T Nagar,L,Red,Spring,4.6,Yes,Standard,No,28,Net Banking,Monthly,Young Adult,30
743,34,Other,Top,Clothing,9622,T Nagar,M,Gray,Monsoon,1.4,No,Standard,Yes,1,Credit Card,Monthly,Adult,30
744,68,Male,Tracksuit,Clothing,9337,T Nagar,XXL,Black,Summer,3.0,Yes,Free Shipping,Yes,25,Wallet,Monthly,Senior,30
745,50,Other,Jeans,Clothing,7951,Saidapet,XXL,Navy,Spring,2.6,Yes,Express,No,4,Debit Card,Occasionally,Middle-Aged,90
746,54,Other,Blazer,Clothing,7549,Saidapet,XL,Orange,Spring,4.2,No,Free Shipping,No,16,Net Banking,Weekly,Middle-Aged,7
747,41,Other,Sweater,Clothing,3280,Kodungaiyur,XXL,Maroon,Monsoon,1.4,No,Standard,Yes,12,Cash,Occasionally,Adult,90
748,16,Female,Blazer,Clothing,2414,Mylapore,XL,Blue,Winter,3.7,No,Free Shipping,Yes,3,Net Banking,Monthly,Young Adult,30
749,32,Male,Scarf,Clothing,2853,T Nagar,XXL,Orange,Festive,3.9,Yes,Standard,Yes,26,Net Banking,Occasionally,Adult,90
750,24,Other,Saree,Clothing,3885,Tambaram,XS,Olive,Winter,3.0,Yes,Free Shipping,No,36,Net Banking,Fortnightly,Young Adult,14
751,49,Female,Saree,Clothing,7898,Kodungaiyur,XS,Green,Monsoon,4.8,No,Standard,No,34,Credit Card,Monthly,Middle-Aged,30
752,49,Other,Cap,Clothing,7914,Kodungaiyur,XS,Navy,Summer,4.3,No,Standard,Yes,10,Credit Card,Fortnightly,Middle-Aged,14
753,33,Female,Top,Clothing,8403,Kodungaiyur,M,Blue,Spring,4.9,Yes,Express,Yes,1,Debit Card,Monthly,Adult,30
754,21,Male,Scarf,Clothing,5554,Ambattur,L,Black,Winter,3.9,Yes,Standard,Yes,5,UPI,Monthly,Young Adult,30
755,35,Female,Cap,Clothing,3139,Royapettah,XXL,Yellow,Festive,4.8,No,Free Shipping,Yes,26,Wallet,Occasionally,Adult,90
756,59,Other,Jeans,Clothing,5975,Kodungaiyur,XL,Brown,Summer,4.8,No,Free Shipping,Yes,32,Cash,Occasionally,Senior,90
757,47,Male,Cap,Clothing,6782,T Nagar,S,Olive,Winter,3.6,Yes,Express,Yes,22,Wallet,Monthly,Middle-Aged,30
758,41,Other,Blazer,Clothing,8155,Royapettah,XXL,Purple,Monsoon,3.5,No,Free Shipping,No,24,Wallet,Fortnightly,Adult,14
759,44,Other,Hoodie,Clothing,4470,Royapettah,M,Green,Spring,4.9,No,Express,No,25,Credit Card,Monthly,Middle-Aged,30
760,51,Female,Jeans,Clothing,3488,Perambur,XL,Maroon,Festive,5.0,Yes,Standard,No,22,Net Banking,Monthly,Middle-Aged,30
761,29,Other,Saree,Clothing,3909,Saidapet,S,Gray,Spring,2.4,Yes,Free Shipping,No,6,Net Banking,Monthly,Young Adult,30
762,58,Female,Shirt,Clothing,7745,Madipakkam,L,Brown,Winter,4.8,No,Express,Yes,24,Cash,Monthly,Senior,30
763,55,Other,Sweater,Clothing,3951,Nungambakkam,XL,Green,Winter,3.3,No,Free Shipping,No,15,UPI,Weekly,Middle-Aged,7
764,28,Male,Skirt,Clothing,6898,Mylapore,M,White,Spring,3.9,Yes,Free Shipping,No,35,Wallet,Monthly,Young Adult,30
765,61,Other,Dress,Clothing,4590,Thiruvanmiyur,L,Pink,Summer,1.7,No,Free Shipping,Yes,20,Wallet,Monthly,Senior,30
766,23,Male,Top,Clothing,4235,Chromepet,XL,Olive,Monsoon,2.6,Yes,Express,No,22,Debit Card,Weekly,Young Adult,7
767,64,Male,Shorts,Clothing,1502,Pallavaram,L,Blue,Monsoon,1.3,Yes,Standard,No,16,UPI,Weekly,Senior,7
768,31,Other,T-shirt,Clothing,2534,Pallavaram,XXL,Brown,Spring,4.4,No,Standard,No,8,Cash,Weekly,Adult,7
769,47,Other,Scarf,Clothing,1280,Chromepet,M,Beige,Winter,4.7,Yes,Free Shipping,No,20,Wallet,Occasionally,Middle-Aged,90
770,22,Male,Blazer,Clothing,9562,Madipakkam,XXL,Olive,Festive,1.4,No,Standard,Yes,1,Debit Card,Weekly,Young Adult,7
771,40,Male,Shorts,Clothing,8446,T Nagar,XXL,Brown,Summer,4.8,No,Express,Yes,5,Debit Card,Occasionally,Adult,90
772,35,Female,Dress,Clothing,8258,Egmore,M,Teal,Spring,4.6,No,Express,Yes,37,UPI,Weekly,Adult,7
773,37,Other,Scarf,Clothing,389,Royapettah,XXL,Gray,Summer,3.8,No,Standard,Yes,9,Debit Card,Monthly,Adult,30
774,39,Female,T-shirt,Clothing,8207,Saidapet,M,Red,Festive,2.4,Yes,Standard,Yes,33,Net Banking,Monthly,Adult,30
775,17,Other,Kurti,Clothing,597,T Nagar,S,Maroon,Monsoon,1.6,No,Express,No,21,Cash,Weekly,Young Adult,7
776,26,Other,Top,Clothing,8410,Royapettah,S,Yellow,Spring,3.2,No,Free Shipping,No,11,UPI,Monthly,Young Adult,30
777,25,Male,Cap,Clothing,3531,Guindy,M,Purple,Summer,4.1,Yes,Express,Yes,39,Net Banking,Fortnightly,Young Adult,14
778,38,Male,Dress,Clothing,4267,Pallavaram,M,Gray,Festive,2.8,Yes,Standard,Yes,16,Credit Card,Weekly,Adult,7
779,24,Male,Chinos,Clothing,841,Porur,L,Maroon,Monsoon,2.0,Yes,Express,No,30,Net Banking,Weekly,Young Adult,7
780,29,Male,Shirt,Clothing,2845,Chromepet,XL,Purple,Monsoon,3.3,Yes,Free Shipping,Yes,34,Net Banking,Monthly,Young Adult,30
781,43,Male,Dress,Clothing,997,Thiruvanmiyur,L,Orange,Winter,1.6,Yes,Free Shipping,No,38,Cash,Weekly,Middle-Aged,7
782,57,Male,Jacket,Clothing,6756,Saidapet,XL,Teal,Summer,3.8,No,Express,No,3,Cash,Weekly,Senior,7
783,27,Female,Saree,Clothing,6121,Saidapet,M,Yellow,Monsoon,4.7,Yes,Free Shipping,Yes,21,Credit Card,Fortnightly,Young Adult,14
784,68,Male,T-shirt,Clothing,8190,Ambattur,XL,Purple,Spring,3.3,Yes,Standard,Yes,1,Net Banking,Weekly,Senior,7
785,22,Other,Shorts,Clothing,1075,Egmore,S,Red,Monsoon,3.9,No,Standard,Yes,6,Cash,Fortnightly,Young Adult,14
786,49,Female,Hoodie,Clothing,7790,Washermenpet,M,Green,Spring,4.1,Yes,Free Shipping,No,25,Wallet,Weekly,Middle-Aged,7
787,58,Male,Leggings,Clothing,2692,Anna Nagar,S,Gray,Spring,4.4,No,Express,Yes,6,Debit Card,Monthly,Senior,30
788,55,Male,Formal Pants,Clothing,9894,Tambaram,L,Orange,Winter,2.2,No,Express,No,3,Cash,Weekly,Middle-Aged,7
789,18,Other,Cap,Clothing,1988,Madipakkam,XS,Green,Festive,3.4,No,Express,No,6,Cash,Monthly,Young Adult,30
790,55,Female,Leggings,Clothing,8729,Kodungaiyur,XS,Blue,Festive,4.9,No,Free Shipping,No,38,UPI,Fortnightly,Middle-Aged,14
791,24,Female,Shorts,Clothing,4985,Pallavaram,S,Gray,Winter,2.3,Yes,Standard,No,32,Wallet,Weekly,Young Adult,7
